sheet,key,row_idx,target_lang,status
UI,DISPLAY_MODE_01,51,Portuguese_BR,COPIED_SOURCE
UI,GRAPHICS_QUALITY_01,71,Portuguese_BR,COPIED_SOURCE
UI,GRAPHICS_QUALITY_02,72,Portuguese_BR,COPIED_SOURCE
UI,GRAPHICS_QUALITY_03,73,Portuguese_BR,COPIED_SOURCE
UI,GRAPHICS_QUALITY_3D_01,77,Portuguese_BR,COPIED_SOURCE
UI,GRAPHICS_QUALITY_3D_02,78,Portuguese_BR,COPIED_SOURCE
UI,GRAPHICS_QUALITY_3D_03,79,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_01,81,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_02,82,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_02_01,83,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_02_02,84,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_03,85,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_03_01,86,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_03_02,87,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_03_03,88,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_04,89,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_04_01,90,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_04_02,91,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_04_03,92,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_05,93,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_06,94,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_06_01,95,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_06_02,96,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_07,98,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_07_01,99,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_07_02,100,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_07_03,101,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_08,102,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_08_01,103,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_08_02,104,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_08_03,105,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_09A,108,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_09B,109,Portuguese_BR,COPIED_SOURCE
UI,GUI_SECTION_09C,110,Portuguese_BR,COPIED_SOURCE
UI,HOUR_FORMAT_01,115,Portuguese_BR,COPIED_SOURCE
UI,HOUR_FORMAT_02,116,Portuguese_BR,COPIED_SOURCE
